name,type,source
"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/O-18:0)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/18:3(6Z,9Z,12Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/20:2n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/20:3n6)",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/22:2(13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(18:3(6Z,9Z,12Z)/O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/14:0/20:2n6),compound,food_db
TG(20:2n6/14:0/20:3n6),compound,food_db
"TG(20:2n6/14:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/14:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/14:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/14:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/14:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/14:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/14:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/14:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/14:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/14:0/O-18:0),compound,food_db
TG(20:2n6/15:0/20:2n6),compound,food_db
TG(20:2n6/15:0/20:3n6),compound,food_db
"TG(20:2n6/15:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/15:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/15:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/15:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/15:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/15:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/15:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/15:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/15:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/15:0/O-18:0),compound,food_db
TG(20:2n6/16:0/20:2n6),compound,food_db
TG(20:2n6/16:0/20:3n6),compound,food_db
"TG(20:2n6/16:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/16:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/16:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/16:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/16:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/16:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/16:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/16:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/16:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/16:0/O-18:0),compound,food_db
TG(20:2n6/18:0/20:2n6),compound,food_db
TG(20:2n6/18:0/20:3n6),compound,food_db
"TG(20:2n6/18:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/18:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/18:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/18:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/18:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/18:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/18:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/18:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/18:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/18:0/O-18:0),compound,food_db
TG(20:2n6/20:0/20:2n6),compound,food_db
TG(20:2n6/20:0/20:3n6),compound,food_db
"TG(20:2n6/20:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/20:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/20:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/20:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/20:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/20:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/20:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/20:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/20:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/20:0/O-18:0),compound,food_db
TG(20:2n6/22:0/20:2n6),compound,food_db
TG(20:2n6/22:0/20:3n6),compound,food_db
"TG(20:2n6/22:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/22:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/22:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/22:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/22:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/22:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/22:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/22:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/22:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/22:0/O-18:0),compound,food_db
TG(20:2n6/24:0/20:2n6),compound,food_db
TG(20:2n6/24:0/20:3n6),compound,food_db
"TG(20:2n6/24:0/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/24:0/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/24:0/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/24:0/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/24:0/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/24:0/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/24:0/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/24:0/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/24:0/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/24:0/O-18:0),compound,food_db
TG(20:2n6/14:1(9Z)/20:2n6),compound,food_db
TG(20:2n6/14:1(9Z)/20:3n6),compound,food_db
"TG(20:2n6/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/14:1(9Z)/O-18:0),compound,food_db
TG(20:2n6/16:1(9Z)/20:2n6),compound,food_db
TG(20:2n6/16:1(9Z)/20:3n6),compound,food_db
"TG(20:2n6/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/16:1(9Z)/O-18:0),compound,food_db
TG(20:2n6/18:1(11Z)/20:2n6),compound,food_db
TG(20:2n6/18:1(11Z)/20:3n6),compound,food_db
"TG(20:2n6/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/18:1(11Z)/O-18:0),compound,food_db
TG(20:2n6/18:1(9Z)/20:2n6),compound,food_db
TG(20:2n6/18:1(9Z)/20:3n6),compound,food_db
"TG(20:2n6/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/18:1(9Z)/O-18:0),compound,food_db
TG(20:2n6/20:1(11Z)/20:2n6),compound,food_db
TG(20:2n6/20:1(11Z)/20:3n6),compound,food_db
"TG(20:2n6/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
TG(20:2n6/20:1(11Z)/O-18:0),compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/20:2n6)",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/20:3n6)",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/22:2(13Z,16Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",compound,food_db
"TG(20:2n6/20:3(5Z,8Z,11Z)/O-18:0)",compound,food_db
TG(20:2n6/22:1(13Z)/20:2n6),compound,food_db
TG(20:2n6/22:1(13Z)/20:3n6),compound,food_db
